"LocationId","AgeStart","AgeEnd","Ri","Di","Ni","Mi"
862,35,39,47,32,1838820,5393
862,40,44,135,58,1818576.5,5720
862,45,49,286,106,1715249,6938
862,50,54,519,178,1598026.5,9220
862,55,59,816,271,1454368,13132
862,60,64,1047,351,1253389,16779
862,65,69,1036,382,978224,20979
862,70,74,841,368,678657.5,19892
862,75,79,645,343,465521.5,23117
862,80,84,445,268,269258,25978
862,85,999,439,290,142443,28470
882,0,4,0,0,28899,91
882,5,9,0,0,28701,12
882,10,14,0,0,25890.5,11
882,15,19,0,0,20460.5,21
882,20,24,0,0,16019.5,23
882,25,29,0,0,14396.5,22
882,30,34,0,0,12515.5,22
882,35,39,0,0,11242,27
882,40,44,0,0,10420.5,35
882,45,49,3,0,9869.5,51
882,50,54,5,1,9814.5,77
882,55,59,6,2,8272,100
882,60,64,8,5,6799,125
882,65,69,8,3,4907.5,140
882,70,74,6,3,3107,138
882,75,79,3,3,2061.5,146
882,80,84,3,3,1142,130
882,85,999,0,0,742.5,158
887,0,4,0,0,6132510,54921
887,5,9,0,0,5205966,3752
887,10,14,0,0,4450651,2539
887,15,19,0,0,3985807,4292
887,20,24,15,23,3487754,5827
887,25,29,61,13,3216510,6074
887,30,34,69,41,2883886.5,6188
887,35,39,112,66,2367515.5,6439
887,40,44,139,94,1817599,6927
887,45,49,175,114,1357749.5,7814
887,50,54,188,125,1037933.5,9003
887,55,59,202,135,770637.5,10201
887,60,64,190,129,551226,11236
887,65,69,149,108,378854.5,12258
887,70,74,116,89,261568.5,13826
887,75,79,83,64,183224,15582
887,80,84,46,38,93382,13096
887,85,999,27,23,40101,10011
894,0,4,0,0,3100767.5,36581
894,5,9,0,0,2839526.5,3442
894,10,14,1,0,2612354,2357
894,15,19,1,0,2242924.5,3141
894,20,24,10,3,1889510,3751
894,25,29,20,12,1613783,3800
894,30,34,21,13,1390541,4033
894,35,39,28,17,1187518,4502
894,40,44,40,24,965961.5,4899
894,45,49,58,40,752566.5,5193
894,50,54,60,41,537863,5277
894,55,59,52,33,379997,5269
894,60,64,49,32,265569,5553
894,65,69,53,35,175662.5,5925
894,70,74,28,24,104724,6234
894,75,79,19,18,56683.5,5722
894,80,84,11,11,25627,4025
894,85,999,4,4,11359.5,2813
NA,0,4,0,0,NA,NA
NA,5,9,0,0,NA,NA
NA,10,14,1094,213,NA,NA
NA,15,19,2131,655,NA,NA
NA,20,24,5362,1947,NA,NA
NA,25,29,9719,3872,NA,NA
NA,30,34,15857,6742,NA,NA
NA,35,39,26439,9556,NA,NA
NA,40,44,46562,15092,NA,NA
NA,45,49,80714,27548,NA,NA
NA,50,54,141052,47909,NA,NA
NA,55,59,190062,66427,NA,NA
NA,60,64,236111,85928,NA,NA
NA,65,69,294200,115371,NA,NA
NA,70,74,287025,128040,NA,NA
NA,75,79,230799,125119,NA,NA
NA,80,84,182333,123377,NA,NA
NA,85,999,176368,145847,NA,NA
